CO2,b-1,b-2,b-3
-0.000602695,-0.008532139,-0.002331811,0.011279257
-0.002832083,-0.000602695,-0.008532139,-0.002331811
-0.003582693,-0.002832083,-0.000602695,-0.008532139
-0.000653042,-0.003582693,-0.002832083,-0.000602695
-0.003620988,-0.000653042,-0.003582693,-0.002832083
0.005933459,-0.003620988,-0.000653042,-0.003582693
2.30E-05,0.005933459,-0.003620988,-0.000653042
0.001572375,2.30109E-05,0.005933459,-0.003620988
-0.006631899,0.001572375,2.30109E-05,0.005933459
0.007516478,-0.006631899,0.001572375,2.30109E-05
-0.001958834,0.007516478,-0.006631899,0.001572375
-0.000766671,-0.001958834,0.007516478,-0.006631899
-0.000345267,-0.000766671,-0.001958834,0.007516478
0.000521917,-0.000345267,-0.000766671,-0.001958834
0.000536987,0.000521917,-0.000345267,-0.000766671
-0.001418418,0.000536987,0.000521917,-0.000345267
-0.003954178,-0.001418418,0.000536987,0.000521917
-0.008194131,-0.003954178,-0.001418418,0.000536987
-0.000738357,-0.008194131,-0.003954178,-0.001418418
-0.007987929,-0.000738357,-0.008194131,-0.003954178
0.000509636,-0.007987929,-0.000738357,-0.008194131
0.003338375,0.000509636,-0.007987929,-0.000738357
0.005350183,0.003338375,0.000509636,-0.007987929
-0.000761354,0.005350183,0.003338375,0.000509636
0.000971855,-0.000761354,0.005350183,0.003338375
0.007689619,0.000971855,-0.000761354,0.005350183
0.003946506,0.007689619,0.000971855,-0.000761354
0.000238009,0.003946506,0.007689619,0.000971855
0.003055005,0.000238009,0.003946506,0.007689619
0.000176008,0.003055005,0.000238009,0.003946506
-0.002142327,0.000176008,0.003055005,0.000238009
0.001840223,-0.002142327,0.000176008,0.003055005
0.014602898,0.001840223,-0.002142327,0.000176008
-0.003266273,0.014602898,0.001840223,-0.002142327
-0.001362253,-0.003266273,0.014602898,0.001840223
0.003554269,-0.001362253,-0.003266273,0.014602898
-0.000256753,0.003554269,-0.001362253,-0.003266273
-0.001004615,-0.000256753,0.003554269,-0.001362253
-0.003009315,-0.001004615,-0.000256753,0.003554269
-0.003435514,-0.003009315,-0.001004615,-0.000256753
-0.0024961,-0.003435514,-0.003009315,-0.001004615
0.009597412,-0.0024961,-0.003435514,-0.003009315
0.000196471,0.009597412,-0.0024961,-0.003435514
-0.001783003,0.000196471,0.009597412,-0.0024961
0.009801325,-0.001783003,0.000196471,0.009597412
0.003552691,0.009801325,-0.001783003,0.000196471
0.002009052,0.003552691,0.009801325,-0.001783003
0.0027802,0.002009052,0.003552691,0.009801325
0.000267586,0.0027802,0.002009052,0.003552691
-0.006806765,0.000267586,0.0027802,0.002009052
-0.004616328,-0.006806765,0.000267586,0.0027802
0.008381001,-0.004616328,-0.006806765,0.000267586
-0.003011464,0.008381001,-0.004616328,-0.006806765
-0.003992523,-0.003011464,0.008381001,-0.004616328
-0.000900793,-0.003992523,-0.003011464,0.008381001
-0.011570596,-0.000900793,-0.003992523,-0.003011464
-0.005510961,-0.011570596,-0.000900793,-0.003992523
-0.007612875,-0.005510961,-0.011570596,-0.000900793
-0.003720106,-0.007612875,-0.005510961,-0.011570596
0.001422475,-0.003720106,-0.007612875,-0.005510961
0.000347394,0.001422475,-0.003720106,-0.007612875
-0.005170511,0.000347394,0.001422475,-0.003720106
0.002257371,-0.005170511,0.000347394,0.001422475
-0.000503088,0.002257371,-0.005170511,0.000347394
0.003546621,-0.000503088,0.002257371,-0.005170511
-0.003973919,0.003546621,-0.000503088,0.002257371
-0.000457081,-0.003973919,0.003546621,-0.000503088
-0.005076693,-0.000457081,-0.003973919,0.003546621
0.002025458,-0.005076693,-0.000457081,-0.003973919
0.000116617,0.002025458,-0.005076693,-0.000457081
-0.001228224,0.000116617,0.002025458,-0.005076693
0.006358818,-0.001228224,0.000116617,0.002025458
-0.000479505,0.006358818,-0.001228224,0.000116617
0.003056377,-0.000479505,0.006358818,-0.001228224
-0.003533051,0.003056377,-0.000479505,0.006358818
-0.000681246,-0.003533051,0.003056377,-0.000479505
-0.007893901,-0.000681246,-0.003533051,0.003056377
0.008885904,-0.007893901,-0.000681246,-0.003533051
-0.000928749,0.008885904,-0.007893901,-0.000681246
0.008482717,-0.000928749,0.008885904,-0.007893901
0.003064963,0.008482717,-0.000928749,0.008885904
0.001615868,0.003064963,0.008482717,-0.000928749
-0.002783066,0.001615868,0.003064963,0.008482717
0.001387749,-0.002783066,0.001615868,0.003064963
-4.59E-05,0.001387749,-0.002783066,0.001615868
-0.004494571,-0.000045939,0.001387749,-0.002783066
-0.001684421,-0.004494571,-0.000045939,0.001387749
-0.004337576,-0.001684421,-0.004494571,-0.000045939
-0.002599955,-0.004337576,-0.001684421,-0.004494571
-0.001644724,-0.002599955,-0.004337576,-0.001684421
-0.000442942,-0.001644724,-0.002599955,-0.004337576
-0.000520882,-0.000442942,-0.001644724,-0.002599955
0.000606716,-0.000520882,-0.000442942,-0.001644724
0.005993517,0.000606716,-0.000520882,-0.000442942
0.000950468,0.005993517,0.000606716,-0.000520882
-0.010615056,0.000950468,0.005993517,0.000606716
0.000124846,-0.010615056,0.000950468,0.005993517
0.001700813,0.000124846,-0.010615056,0.000950468
0.002655929,0.001700813,0.000124846,-0.010615056
-0.004785098,0.002655929,0.001700813,0.000124846
-0.009686458,-0.004785098,0.002655929,0.001700813
-0.004760554,-0.009686458,-0.004785098,0.002655929
-0.000712747,-0.004760554,-0.009686458,-0.004785098
0.001244235,-0.000712747,-0.004760554,-0.009686458
-0.002667427,0.001244235,-0.000712747,-0.004760554
0.005793559,-0.002667427,0.001244235,-0.000712747
-0.002635483,0.005793559,-0.002667427,0.001244235
-0.006716878,-0.002635483,0.005793559,-0.002667427
-0.000756677,-0.006716878,-0.002635483,0.005793559
0.001849283,-0.000756677,-0.006716878,-0.002635483
0.000588769,0.001849283,-0.000756677,-0.006716878
0.001526718,0.000588769,0.001849283,-0.000756677
-0.007066184,0.001526718,0.000588769,0.001849283
0.005917065,-0.007066184,0.001526718,0.000588769
-0.000667716,0.005917065,-0.007066184,0.001526718
-0.008232711,-0.000667716,0.005917065,-0.007066184
-0.014027574,-0.008232711,-0.000667716,0.005917065
-0.010078579,-0.014027574,-0.008232711,-0.000667716
0.007305148,-0.010078579,-0.014027574,-0.008232711
-0.002300463,0.007305148,-0.010078579,-0.014027574
-0.000686824,-0.002300463,0.007305148,-0.010078579
0.002209167,-0.000686824,-0.002300463,0.007305148
0.002196133,0.002209167,-0.000686824,-0.002300463
-0.004252303,0.002196133,0.002209167,-0.000686824
-0.000269972,-0.004252303,0.002196133,0.002209167
-0.008829643,-0.000269972,-0.004252303,0.002196133
-0.000676998,-0.008829643,-0.000269972,-0.004252303
-0.000256112,-0.000676998,-0.008829643,-0.000269972
-0.006338319,-0.000256112,-0.000676998,-0.008829643
0.006736359,-0.006338319,-0.000256112,-0.000676998
0,0.006736359,-0.006338319,-0.000256112
0.014439956,0,0.006736359,-0.006338319
-0.003452741,0.014439956,0,0.006736359
-0.007427866,-0.003452741,0.014439956,0
0.002222808,-0.007427866,-0.003452741,0.014439956
-0.004205753,0.002222808,-0.007427866,-0.003452741
-0.007663373,-0.004205753,0.002222808,-0.007427866
0.004954405,-0.007663373,-0.004205753,0.002222808
-0.000686558,0.004954405,-0.007663373,-0.004205753
0.00629087,-0.000686558,0.004954405,-0.007663373
-0.009146994,0.00629087,-0.000686558,0.004954405
0.001344867,-0.009146994,0.00629087,-0.000686558
0.003175261,0.001344867,-0.009146994,0.00629087
-0.012206309,0.003175261,0.001344867,-0.009146994
-0.000535448,-0.012206309,0.003175261,0.001344867
-0.004285882,-0.000535448,-0.012206309,0.003175261
0.000437158,-0.004285882,-0.000535448,-0.012206309
0.001764676,0.000437158,-0.004285882,-0.000535448
0.00164413,0.001764676,0.000437158,-0.004285882
0.001733552,0.00164413,0.001764676,0.000437158
0.000150483,0.001733552,0.00164413,0.001764676
0.008183361,0.000150483,0.001733552,0.00164413
0.014202567,0.008183361,0.000150483,0.001733552
-0.011976293,0.014202567,0.008183361,0.000150483
-0.000976336,-0.011976293,0.014202567,0.008183361
-0.003726955,-0.000976336,-0.011976293,0.014202567
-0.000681675,-0.003726955,-0.000976336,-0.011976293
0.0020381,-0.000681675,-0.003726955,-0.000976336
-0.001311693,0.0020381,-0.000681675,-0.003726955
0.008395887,-0.001311693,0.0020381,-0.000681675
0.002745101,0.008395887,-0.001311693,0.0020381
-0.008533377,0.002745101,0.008395887,-0.001311693
-0.000290211,-0.008533377,0.002745101,0.008395887
-0.000348354,-0.000290211,-0.008533377,0.002745101
-0.003816636,-0.000348354,-0.000290211,-0.008533377
0.004289343,-0.003816636,-0.000348354,-0.000290211
0.005863327,0.004289343,-0.003816636,-0.000348354
-0.001047103,0.005863327,0.004289343,-0.003816636
-9.08E-05,-0.001047103,0.005863327,0.004289343
0.004465575,-0.000090789,-0.001047103,0.005863327
0.001257293,0.004465575,-0.000090789,-0.001047103
0.011793866,0.001257293,0.004465575,-0.000090789
0.003747567,0.011793866,0.001257293,0.004465575
-0.001769811,0.003747567,0.011793866,0.001257293
0.000542409,-0.001769811,0.003747567,0.011793866
-0.001359333,0.000542409,-0.001769811,0.003747567
0.001863525,-0.001359333,0.000542409,-0.001769811
0.000873419,0.001863525,-0.001359333,0.000542409
0.00729638,0.000873419,0.001863525,-0.001359333
-0.002574942,0.00729638,0.000873419,0.001863525
-6.43E-05,-0.002574942,0.00729638,0.000873419
-0.005975839,-6.43387E-05,-0.002574942,0.00729638
0.00013755,-0.005975839,-6.43387E-05,-0.002574942
-0.008138632,0.00013755,-0.005975839,-6.43387E-05
-0.007422391,-0.008138632,0.00013755,-0.005975839
-0.00194754,-0.007422391,-0.008138632,0.00013755
0.000765716,-0.00194754,-0.007422391,-0.008138632
0.005454635,0.000765716,-0.00194754,-0.007422391
0.000278207,0.005454635,0.000765716,-0.00194754
0.003533887,0.000278207,0.005454635,0.000765716
0.002176447,0.003533887,0.000278207,0.005454635
-0.000544964,0.002176447,0.003533887,0.000278207
-0.000423187,-0.000544964,0.002176447,0.003533887
-0.004477916,-0.000423187,-0.000544964,0.002176447
-0.001185852,-0.004477916,-0.000423187,-0.000544964
0.009751904,-0.001185852,-0.004477916,-0.000423187
0.013071577,0.009751904,-0.001185852,-0.004477916
0.002753476,0.013071577,0.009751904,-0.001185852
-0.001005771,0.002753476,0.013071577,0.009751904
0.001550127,-0.001005771,0.002753476,0.013071577
-0.005895728,0.001550127,-0.001005771,0.002753476
-0.003900294,-0.005895728,0.001550127,-0.001005771
-0.00147438,-0.003900294,-0.005895728,0.001550127
0.001024714,-0.00147438,-0.003900294,-0.005895728
-0.000717372,0.001024714,-0.00147438,-0.003900294
-0.009776165,-0.000717372,0.001024714,-0.00147438
-0.001572135,-0.009776165,-0.000717372,0.001024714
0.001860162,-0.001572135,-0.009776165,-0.000717372
-0.005057086,0.001860162,-0.001572135,-0.009776165
0.001530566,-0.005057086,0.001860162,-0.001572135
-0.00062927,0.001530566,-0.005057086,0.001860162
-0.007662303,-0.00062927,0.001530566,-0.005057086
-0.002637,-0.007662303,-0.00062927,0.001530566
0.008394613,-0.002637,-0.007662303,-0.00062927
-0.004621208,0.008394613,-0.002637,-0.007662303
-0.009334716,-0.004621208,0.008394613,-0.002637
-0.000481936,-0.009334716,-0.004621208,0.008394613
0.002735057,-0.000481936,-0.009334716,-0.004621208
-0.004302805,0.002735057,-0.000481936,-0.009334716
0.001415487,-0.004302805,0.002735057,-0.000481936
-0.000124719,0.001415487,-0.004302805,0.002735057
-0.000157998,-0.000124719,0.001415487,-0.004302805
0.002628165,-0.000157998,-0.000124719,0.001415487
-0.012210498,0.002628165,-0.000157998,-0.000124719
0.000671817,-0.012210498,0.002628165,-0.000157998
0.00436388,0.000671817,-0.012210498,0.002628165
0.016819853,0.00436388,0.000671817,-0.012210498
-0.003541699,0.016819853,0.00436388,0.000671817
-0.000981346,-0.003541699,0.016819853,0.00436388
-0.00450707,-0.000981346,-0.003541699,0.016819853
-0.006028342,-0.00450707,-0.000981346,-0.003541699
0.00239426,-0.006028342,-0.00450707,-0.000981346
0.000224706,0.00239426,-0.006028342,-0.00450707
0.004401584,0.000224706,0.00239426,-0.006028342
0.000115978,0.004401584,0.000224706,0.00239426
-0.00454745,0.000115978,0.004401584,0.000224706
-0.00554178,-0.00454745,0.000115978,0.004401584
0.002819801,-0.00554178,-0.00454745,0.000115978
0.00267837,0.002819801,-0.00554178,-0.00454745
-0.005309145,0.00267837,0.002819801,-0.00554178
-0.000627447,-0.005309145,0.00267837,0.002819801
0.002996894,-0.000627447,-0.005309145,0.00267837
0.009890247,0.002996894,-0.000627447,-0.005309145
-0.003033058,0.009890247,0.002996894,-0.000627447
0.006150887,-0.003033058,0.009890247,0.002996894
-0.005882595,0.006150887,-0.003033058,0.009890247
-0.000853631,-0.005882595,0.006150887,-0.003033058
-0.005507722,-0.000853631,-0.005882595,0.006150887
0.002418803,-0.005507722,-0.000853631,-0.005882595
0.004509752,0.002418803,-0.005507722,-0.000853631
-0.010817885,0.004509752,0.002418803,-0.005507722
-0.011070173,-0.010817885,0.004509752,0.002418803
-0.000296364,-0.011070173,-0.010817885,0.004509752
-0.000279512,-0.000296364,-0.011070173,-0.010817885
-0.002253664,-0.000279512,-0.000296364,-0.011070173
-0.001163344,-0.002253664,-0.000279512,-0.000296364
-0.006852168,-0.001163344,-0.002253664,-0.000279512
0.004151651,-0.006852168,-0.001163344,-0.002253664
-0.000920669,0.004151651,-0.006852168,-0.001163344
-0.003105855,-0.000920669,0.004151651,-0.006852168
0.002875875,-0.003105855,-0.000920669,0.004151651
-0.004480669,0.002875875,-0.003105855,-0.000920669
0.007141326,-0.004480669,0.002875875,-0.003105855
0.001949301,0.007141326,-0.004480669,0.002875875
-1.70E-05,0.001949301,0.007141326,-0.004480669
-0.004077992,-1.69913E-05,0.001949301,0.007141326
0.007788441,-0.004077992,-1.69913E-05,0.001949301
0.000584063,0.007788441,-0.004077992,-1.69913E-05
-0.003240079,0.000584063,0.007788441,-0.004077992
-0.005363933,-0.003240079,0.000584063,0.007788441
-0.000904499,-0.005363933,-0.003240079,0.000584063
0.011914319,-0.000904499,-0.005363933,-0.003240079
-0.006271048,0.011914319,-0.000904499,-0.005363933
0.001002225,-0.006271048,0.011914319,-0.000904499
-0.004480043,0.001002225,-0.006271048,0.011914319
-0.001653484,-0.004480043,0.001002225,-0.006271048
-0.001186675,-0.001653484,-0.004480043,0.001002225
0.00741912,-0.001186675,-0.001653484,-0.004480043
-0.000755114,0.00741912,-0.001186675,-0.001653484
-0.004907705,-0.000755114,0.00741912,-0.001186675
0.008302331,-0.004907705,-0.000755114,0.00741912
-0.000397735,0.008302331,-0.004907705,-0.000755114
-0.002937641,-0.000397735,0.008302331,-0.004907705
0.014807896,-0.002937641,-0.000397735,0.008302331
-0.000753018,0.014807896,-0.002937641,-0.000397735
0.004421037,-0.000753018,0.014807896,-0.002937641
-0.001758964,0.004421037,-0.000753018,0.014807896
0.002972959,-0.001758964,0.004421037,-0.000753018
0.000815973,0.002972959,-0.001758964,0.004421037
-0.001356073,0.000815973,0.002972959,-0.001758964
-0.012562793,-0.001356073,0.000815973,0.002972959
-0.001619857,-0.012562793,-0.001356073,0.000815973
0.002577385,-0.001619857,-0.012562793,-0.001356073
0.000101145,0.002577385,-0.001619857,-0.012562793
-0.000168557,0.000101145,0.002577385,-0.001619857
-0.001930307,-0.000168557,0.000101145,0.002577385
-0.001477978,-0.001930307,-0.000168557,0.000101145
0.000439821,-0.001477978,-0.001930307,-0.000168557
0.000566443,0.000439821,-0.001477978,-0.001930307
0.000760463,0.000566443,0.000439821,-0.001477978
-2.53E-05,0.000760463,0.000566443,0.000439821
3.38E-05,-2.53295E-05,0.000760463,0.000566443
0.014353259,3.37735E-05,-2.53295E-05,0.000760463
0.008589978,0.014353259,3.37735E-05,-2.53295E-05
-0.000709735,0.008589978,0.014353259,3.37735E-05
0.003435575,-0.000709735,0.008589978,0.014353259
-0.000164606,0.003435575,-0.000709735,0.008589978
-0.005243575,-0.000164606,0.003435575,-0.000709735
-0.001952915,-0.005243575,-0.000164606,0.003435575
0.00534786,-0.001952915,-0.005243575,-0.000164606
-0.007587379,0.00534786,-0.001952915,-0.005243575
0.008833746,-0.007587379,0.00534786,-0.001952915
0.000164749,0.008833746,-0.007587379,0.00534786
-0.001704868,0.000164749,0.008833746,-0.007587379
-0.001476776,-0.001704868,0.000164749,0.008833746
0.000272657,-0.001476776,-0.001704868,0.000164749
-0.001032512,0.000272657,-0.001476776,-0.001704868
0.003290915,-0.001032512,0.000272657,-0.001476776
0.000288453,0.003290915,-0.001032512,0.000272657
0.01367696,0.000288453,0.003290915,-0.001032512
-0.001983224,0.01367696,0.000288453,0.003290915
-0.003444962,-0.001983224,0.01367696,0.000288453
-0.002754055,-0.003444962,-0.001983224,0.01367696
-0.00924378,-0.002754055,-0.003444962,-0.001983224
0.001033912,-0.00924378,-0.002754055,-0.003444962
-0.001131998,0.001033912,-0.00924378,-0.002754055
0.00538515,-0.001131998,0.001033912,-0.00924378
-0.007569587,0.00538515,-0.001131998,0.001033912
0.002362812,-0.007569587,0.00538515,-0.001131998
-0.005640839,0.002362812,-0.007569587,0.00538515
0.000981518,-0.005640839,0.002362812,-0.007569587
-0.005966428,0.000981518,-0.005640839,0.002362812
0.00125395,-0.005966428,0.000981518,-0.005640839
-0.001461109,0.00125395,-0.005966428,0.000981518
0.001521777,-0.001461109,0.00125395,-0.005966428
-0.006503644,0.001521777,-0.001461109,0.00125395
-0.000218487,-0.006503644,0.001521777,-0.001461109
-0.000428665,-0.000218487,-0.006503644,0.001521777
0.001816301,-0.000428665,-0.000218487,-0.006503644
-0.002350196,0.001816301,-0.000428665,-0.000218487
0.001354546,-0.002350196,0.001816301,-0.000428665
0.002814653,0.001354546,-0.002350196,0.001816301
-0.000670269,0.002814653,0.001354546,-0.002350196
0.000570111,-0.000670269,0.002814653,0.001354546
-0.002178594,0.000570111,-0.000670269,0.002814653
8.40E-06,-0.002178594,0.000570111,-0.000670269
0.000680192,8.3975E-06,-0.002178594,0.000570111
-0.003465783,0.000680192,8.3975E-06,-0.002178594
-0.000547359,-0.003465783,0.000680192,8.3975E-06
-0.002207487,-0.000547359,-0.003465783,0.000680192
0.006485117,-0.002207487,-0.000547359,-0.003465783
-0.000218134,0.006485117,-0.002207487,-0.000547359
0.009860112,-0.000218134,0.006485117,-0.002207487
0.00047365,0.009860112,-0.000218134,0.006485117
0.0002907,0.00047365,0.009860112,-0.000218134
-0.002574024,0.0002907,0.00047365,0.009860112
-0.010688955,-0.002574024,0.0002907,0.00047365
0.003306967,-0.010688955,-0.002574024,0.0002907
-0.001434167,0.003306967,-0.010688955,-0.002574024
-5.88E-05,-0.001434167,0.003306967,-0.010688955
0.000377977,-5.87929E-05,-0.001434167,0.003306967
0.00411419,0.000377977,-5.87929E-05,-0.001434167
0.004206037,0.00411419,0.000377977,-5.87929E-05
0.004729668,0.004206037,0.00411419,0.000377977
0.009249053,0.004729668,0.004206037,0.00411419
0.000550186,0.009249053,0.004729668,0.004206037
-0.000582712,0.000550186,0.009249053,0.004729668
-0.00139604,-0.000582712,0.000550186,0.009249053
-0.005805778,-0.00139604,-0.000582712,0.000550186
-0.001298626,-0.005805778,-0.00139604,-0.000582712
-0.008928276,-0.001298626,-0.005805778,-0.00139604
0.005766242,-0.008928276,-0.001298626,-0.005805778
-0.000124634,0.005766242,-0.008928276,-0.001298626
-0.001786649,-0.000124634,0.005766242,-0.008928276
-0.001207106,-0.001786649,-0.000124634,0.005766242
0.001750335,-0.001207106,-0.001786649,-0.000124634
0.012131096,0.001750335,-0.001207106,-0.001786649
-0.004217189,0.012131096,0.001750335,-0.001207106
